seed,state_hour,planning_horizon_h,status,solver_is_valid,execution_replay_is_valid,execution_replay_mismatches,model_replay_is_exact,model_replay_mismatches,solve_wall_s,replan_wall_s,best_bound,relative_gap,termination_reason,requested_mip_gap_rel,solver_threads,warm_start_accepted,mip_start_audit,warm_start_source,cplex_root_algorithm,warm_start_score,mpc_warm_start_score,shifted_warm_start_score,terminal_cleanup_cost,terminal_cleanup_headroom_risk,augmented_objective_value
9000033,264.0,168,Integer Feasible,True,True,,True,,301.99123175488785,308.37867878284305,521395.17339,0.16260837507319503,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42155, ""initialized_variables"": 23479, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.1851872588740662e-05, ""missing_variable_count"": 7248, ""partial_constraint_count"": 13173, ""top_violations"": [{""constraint"": ""_C55122"", ""residual"": -2.1851872588740662e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.1851872588740662e-05}, {""constraint"": ""_C55123"", ""residual"": 3.833629534710781e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.833629534710781e-06}], ""total_constraints"": 55328, ""total_variables"": 30727, ""violated_constraint_count"": 2}",greedy,automatic,"[626793.3728501701, 23980.915920873842]",,,264276.63499266363,0.0,622641.9728470228
9000033,288.0,168,Integer Feasible,True,True,,True,,302.12971765501425,308.85180752910674,529187.99353,0.15458426131267508,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42505, ""initialized_variables"": 24279, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.959490439025103e-05, ""missing_variable_count"": 8048, ""partial_constraint_count"": 14623, ""top_violations"": [{""constraint"": ""_C56922"", ""residual"": 2.959490439025103e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.959490439025103e-05}, {""constraint"": ""_C56924"", ""residual"": 7.287701464520069e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 7.287701464520069e-06}, {""constraint"": ""_C56923"", ""residual"": 5.204516128287651e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 5.204516128287651e-06}], ""total_constraints"": 57128, ""total_variables"": 32327, ""violated_constraint_count"": 3}",greedy,automatic,"[625950.0140761135, 21750.671591600134]",,,202059.1148420248,0.0,625950.0140743405
9000033,312.0,168,Optimal,True,True,,True,,4.761798983905464,12.063470182940364,597366.839054234,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42160, ""initialized_variables"": 23463, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.597454153554281e-05, ""missing_variable_count"": 7232, ""partial_constraint_count"": 13144, ""top_violations"": [{""constraint"": ""_C55098"", ""residual"": -4.597454153554281e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.597454153554281e-05}, {""constraint"": ""_C55099"", ""residual"": -5.753969617217081e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 5.753969617217081e-06}], ""total_constraints"": 55304, ""total_variables"": 30695, ""violated_constraint_count"": 2}",greedy,automatic,"[597366.839052378, 21151.696969499277]",,,172740.33961780762,0.0,597366.839054234
9000033,336.0,168,Optimal,True,True,,True,,213.73877692921087,221.43167391698807,626417.7071170592,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42496, ""initialized_variables"": 24231, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.6294339477317408e-05, ""missing_variable_count"": 8000, ""partial_constraint_count"": 14536, ""top_violations"": [{""constraint"": ""_C56826"", ""residual"": -2.6294339477317408e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.6294339477317408e-05}, {""constraint"": ""_C56827"", ""residual"": -1.2032726772304159e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.2032726772304159e-05}], ""total_constraints"": 57032, ""total_variables"": 32231, ""violated_constraint_count"": 2}",greedy,automatic,"[626417.7071158064, 24906.259246311714]",,,208930.6418385317,0.0,626417.7071170592
9000033,360.0,168,Optimal,True,True,,True,,7.464509004261345,15.637070395983756,597333.0877544708,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42160, ""initialized_variables"": 23463, ""integrality_violation_count"": 0, ""max_constraint_violation"": 1.88198646355886e-05, ""missing_variable_count"": 7232, ""partial_constraint_count"": 13144, ""top_violations"": [{""constraint"": ""_C55099"", ""residual"": -1.88198646355886e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.88198646355886e-05}], ""total_constraints"": 55304, ""total_variables"": 30695, ""violated_constraint_count"": 1}",greedy,automatic,"[597333.0877541668, 24152.723062143217]",,,225345.99706495888,0.0,597333.0877544708
9000033,384.0,168,Integer Feasible,True,True,,True,,302.0065013570711,310.6510621663183,554126.61848,0.16827252403432072,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42454, ""initialized_variables"": 24135, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.816517164523248e-06, ""missing_variable_count"": 7904, ""partial_constraint_count"": 14362, ""top_violations"": [{""constraint"": ""_C56610"", ""residual"": -3.816517164523248e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.816517164523248e-06}], ""total_constraints"": 56816, ""total_variables"": 32039, ""violated_constraint_count"": 1}",greedy,automatic,"[666235.7977732879, 28406.04217106956]",,,200650.33979430157,0.0,666235.797773339
9000033,408.0,168,Optimal,True,True,,True,,5.615489917807281,14.420488119125366,796654.077469228,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42139, ""initialized_variables"": 23415, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.361611766194983e-05, ""missing_variable_count"": 7184, ""partial_constraint_count"": 13057, ""top_violations"": [{""constraint"": ""_C54990"", ""residual"": 3.361611766194983e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.361611766194983e-05}, {""constraint"": ""_C54992"", ""residual"": 2.0644818619075522e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.0644818619075522e-06}], ""total_constraints"": 55196, ""total_variables"": 30599, ""violated_constraint_count"": 2}",greedy,automatic,"[796654.077470305, 31554.7039343194]",,,226962.6955546132,0.0,796654.077469228
9000033,432.0,168,Optimal,True,True,,True,,5.67555837193504,14.813624397851527,875609.2692960688,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42222, ""initialized_variables"": 23687, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.3064770579803735e-05, ""missing_variable_count"": 7456, ""partial_constraint_count"": 13550, ""top_violations"": [{""constraint"": ""_C55566"", ""residual"": -4.3064770579803735e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.3064770579803735e-05}, {""constraint"": ""_C55568"", ""residual"": -2.7341010991221992e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.7341010991221992e-05}], ""total_constraints"": 55772, ""total_variables"": 31143, ""violated_constraint_count"": 2}",greedy,automatic,"[875609.2692936526, 30556.404919421915]",,,226506.74679764677,0.0,875609.2692960688
9000033,456.0,168,Integer Feasible,True,True,,True,,301.8618777929805,311.7229140852578,549202.65808,0.39065722141841436,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 41977, ""initialized_variables"": 23127, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.921930056094425e-05, ""missing_variable_count"": 6896, ""partial_constraint_count"": 12535, ""top_violations"": [{""constraint"": ""_C54306"", ""residual"": 3.921930056094425e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.921930056094425e-05}, {""constraint"": ""_C54308"", ""residual"": 2.104286068060901e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.104286068060901e-05}, {""constraint"": ""_C54307"", ""residual"": 6.9656989580835216e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 6.9656989580835216e-06}], ""total_constraints"": 54512, ""total_variables"": 30023, ""violated_constraint_count"": 3}",greedy,automatic,"[903379.0015008881, 27590.59459868957]",,,242528.302931868,0.0,901303.3014987418
9000033,480.0,168,Integer Feasible,True,True,,True,,302.00616271141917,312.8948067971505,536268.4395699999,0.38732163568274636,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42320, ""initialized_variables"": 23911, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.85619048049557e-05, ""missing_variable_count"": 7680, ""partial_constraint_count"": 13956, ""top_violations"": [{""constraint"": ""_C56070"", ""residual"": -4.85619048049557e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.85619048049557e-05}, {""constraint"": ""_C56071"", ""residual"": 3.947590187181049e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.947590187181049e-06}, {""constraint"": ""_C56072"", ""residual"": 2.727681930991821e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.727681930991821e-06}], ""total_constraints"": 56276, ""total_variables"": 31591, ""violated_constraint_count"": 3}",greedy,automatic,"[927177.9202171948, 25829.170342988462]",,,236604.4391728016,0.0,875285.4202181562
9000033,504.0,168,Integer Feasible,True,True,,True,,302.1887869751081,313.22125259414315,578896.86294,0.3790533949371264,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42488, ""initialized_variables"": 24295, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.47527866577002e-05, ""missing_variable_count"": 8064, ""partial_constraint_count"": 14652, ""top_violations"": [{""constraint"": ""_C56935"", ""residual"": -2.47527866577002e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.47527866577002e-05}, {""constraint"": ""_C56934"", ""residual"": -1.7126528291555587e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.7126528291555587e-05}, {""constraint"": ""_C56936"", ""residual"": 4.031006028526463e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.031006028526463e-06}], ""total_constraints"": 57140, ""total_variables"": 32359, ""violated_constraint_count"": 3}",greedy,automatic,"[943490.0071129242, 24306.2716549703]",,,275614.17767178355,0.0,932281.2271135361
9000033,528.0,168,Integer Feasible,True,True,,True,,303.0224183970131,315.5706635299139,633998.2376100001,0.3286417827193771,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42411, ""initialized_variables"": 24119, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.7187052612353e-05, ""missing_variable_count"": 7888, ""partial_constraint_count"": 14333, ""top_violations"": [{""constraint"": ""_C56540"", ""residual"": 3.7187052612353e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.7187052612353e-05}, {""constraint"": ""_C56539"", ""residual"": 1.3092680546833435e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 1.3092680546833435e-05}, {""constraint"": ""_C56538"", ""residual"": 1.980137312784791e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.980137312784791e-06}], ""total_constraints"": 56744, ""total_variables"": 32007, ""violated_constraint_count"": 3}",greedy,automatic,"[954315.0060993923, 23432.266421421227]",,,210071.48735463704,0.0,944351.6460974416
